"","id","original_title","belongs_to_collection","budget","original_language","production_companies","revenue","runtime","famous_count"
"3475",55301,"Alvin and the Chipmunks: Chipwrecked",TRUE,7.5e+07,"English","The Walt Disney Studios",342695435,87,7
"3476",55347,"Beginners",FALSE,3200000,"English","Smaller company",5332926,105,2
"3477",55420,"Another Earth",FALSE,1e+05,"English","Smaller company",1776935,92,0
"3478",55448,"Money for Nothing",FALSE,1.1e+07,"English","The Walt Disney Studios",1044824,100,9
"3479",55465,"A Very Harold & Kumar Christmas",TRUE,1.9e+07,"English","Warner Bros. Entertainment",35387212,108,8
"3480",55720,"A Better Life",FALSE,1e+07,"English","Smaller company",1759252,98,1
"3481",55721,"Bridesmaids",FALSE,32500000,"English","NBCUniversal",288383523,125,7
"3482",55725,"Win Win",FALSE,10831173,"English","The Walt Disney Studios",10654385,106,6
"3483",55740,"Waltzing Anna",FALSE,1e+06,"English","Smaller company",11455,108,2
"3484",55779,"Final Destination 5",TRUE,4.7e+07,"English","Warner Bros. Entertainment",157887643,92,3
"3485",55787,"Water for Elephants",FALSE,3.8e+07,"English","Smaller company",114156230,120,5
"3486",55846,"Blitz",FALSE,15774948,"English","Smaller company",741875,97,2
"3487",56288,"Spy Kids: All the Time in the World",TRUE,2.7e+07,"English","Smaller company",85564310,89,5
"3488",56292,"Mission: Impossible - Ghost Protocol",TRUE,1.45e+08,"English","Paramount Global",694713380,133,7
"3489",56372,"Бой с Тенью",TRUE,3500000,"Europe","Smaller company",8262833,126,0
"3490",56401,"The Music Never Stopped",FALSE,4e+06,"English","Smaller company",253899,105,2
"3491",56525,"Бой с тенью 2: Реванш",TRUE,6e+06,"Europe","Smaller company",11171900,135,0
"3492",56601,"The Perfect Game",FALSE,12500000,"English","Smaller company",3878993,118,4
"3493",56666,"Fiza",FALSE,1e+06,"India","Smaller company",623791,170,0
"3494",56780,"Atlas Shrugged Part I",TRUE,1.5e+07,"English","Smaller company",4627375,97,5
"3495",56812,"Balada triste de trompeta",FALSE,7e+06,"Europe","Smaller company",3218666,101,0
"3496",56928,"Meet Monica Velour",FALSE,5e+06,"English","Smaller company",31649,98,3
"3497",56969,"Tere Naam",FALSE,1,"India","Smaller company",2,132,0
"3498",57089,"Hoodwinked Too! Hood VS. Evil",TRUE,3e+07,"English","Smaller company",13521829,86,12
"3499",57119,"Jumping the Broom",FALSE,6600000,"English","Sony Pictures Entertainment",37710610,112,7
"3500",57157,"Young Adult",FALSE,1.2e+07,"English","Paramount Global",22939027,94,4
"3501",57158,"The Hobbit: The Desolation of Smaug",TRUE,2.5e+08,"English","Smaller company",958400000,161,8
"3502",57165,"Wrath of the Titans",TRUE,1.5e+08,"English","Smaller company",3.01e+08,99,8
"3503",57186,"Šišanje",FALSE,5e+05,"Europe","Smaller company",198,97,0
"3504",57201,"The Lone Ranger",FALSE,2.55e+08,"English","The Walt Disney Studios",89289910,149,11
"3505",57212,"War Horse",FALSE,6.6e+07,"English","Warner Bros. Entertainment",177584879,146,8
"3506",57214,"Project X",FALSE,1.2e+07,"English","Smaller company",1e+08,88,2
"3507",57276,"Pina",FALSE,4317946,"Europe","Smaller company",14624826,106,0
"3508",57431,"The Sitter",FALSE,2.5e+07,"English","The Walt Disney Studios",34942188,81,5
"3509",57521,"Pa Negre",FALSE,6e+06,"Europe","Smaller company",3770657,108,0
"3510",57695,"La Princesse de Montpensier",FALSE,14734000,"Europe","Smaller company",6775121,139,1
"3511",57701,"Na Kryuchke!",FALSE,3e+06,"Europe","Smaller company",1957000,90,1
"3512",57800,"Ice Age: Continental Drift",TRUE,9.5e+07,"English","The Walt Disney Studios",877244782,88,14
"3513",57809,"Ёлки",TRUE,5e+06,"Europe","Smaller company",22772019,89,1
"3514",57889,"Samyy Luchshiy Film 3-DE",TRUE,6500000,"Europe","Smaller company",9816332,102,0
"3515",58151,"Fright Night",TRUE,1.7e+07,"English","The Walt Disney Studios",24922237,106,5
"3516",58224,"Mr. Popper's Penguins",FALSE,5.5e+07,"English","The Walt Disney Studios",187361754,94,6
"3517",58232,"Chalet Girl",FALSE,8e+06,"English","Smaller company",1749457,96,1
"3518",58233,"Johnny English Reborn",TRUE,4.5e+07,"English","NBCUniversal",160078586,101,4
"3519",58244,"Upside Down",FALSE,6e+07,"English","Smaller company",8106475,104,2
"3520",58333,"Tanu Weds Manu",TRUE,4e+05,"India","Smaller company",252000,119,0
"3521",58428,"The Innkeepers",FALSE,750000,"English","Smaller company",78396,102,0
"3522",58431,"Pride and Prejudice and Zombies",FALSE,2.8e+07,"English","Smaller company",16374328,108,2
"3523",58522,"Boris - Il film",FALSE,3347850,"Europe","Smaller company",1248748,108,0
"3524",58574,"Sherlock Holmes: A Game of Shadows",TRUE,1.25e+08,"English","Smaller company",334615000,129,7
"3525",58595,"Snow White and the Huntsman",TRUE,1.7e+08,"English","NBCUniversal",396600000,127,10
"3526",58648,"Closet Land",FALSE,4e+06,"English","Smaller company",259012,94,1
"3527",58680,"Woo",FALSE,1.3e+07,"English","Warner Bros. Entertainment",8026971,84,2
"3528",58699,"Bellflower",FALSE,17000,"English","Smaller company",101236,106,0
"3529",58857,"十三人の刺客",FALSE,6e+06,"Asia","Smaller company",17555141,141,0
"3530",58882,"Snow Flower and the Secret Fan",FALSE,134005,"English","Smaller company",1332231,104,1
"3531",59108,"Tower Heist",FALSE,7.5e+07,"English","NBCUniversal",152930623,104,7
"3532",59210,"The Mother",FALSE,2500000,"English","Smaller company",1062253,112,1
"3533",59296,"Love, Wedding, Marriage",FALSE,1,"English","Smaller company",1378,90,5
"3534",59387,"The Powerpuff Girls Movie",FALSE,1e+07,"English","Warner Bros. Entertainment",11411644,77,2
"3535",59436,"Midnight in Paris",FALSE,3e+07,"English","Smaller company",151119219,94,8
"3536",59440,"Warrior",FALSE,2.5e+07,"English","Smaller company",23057115,140,6
"3537",59678,"Attack the Block",FALSE,14350531,"English","Smaller company",3964682,88,1
"3538",59735,"Cameron's Closet",FALSE,7e+06,"English","Smaller company",136203,87,0
"3539",59797,"Bad Dreams",FALSE,4e+06,"English","Smaller company",9797098,86,2
"3540",59859,"Kick-Ass 2",TRUE,2.8e+07,"English","NBCUniversal",60700000,103,5
"3541",59860,"Monte Carlo",FALSE,2e+07,"English","Warner Bros. Entertainment",17425000,109,2
"3542",59861,"Larry Crowne",FALSE,3e+07,"English","NBCUniversal",36160375,98,8
"3543",59961,"Safe House",FALSE,8.5e+07,"English","NBCUniversal",208076205,115,7
"3544",59962,"This Means War",FALSE,6.5e+07,"English","Warner Bros. Entertainment",156974557,103,6
"3545",59963,"Dark Tide",FALSE,2.5e+07,"English","Smaller company",432274,113,2
"3546",59965,"Abduction",FALSE,3.5e+07,"English","Smaller company",82087155,106,9
"3547",59967,"Looper",FALSE,3e+07,"English","Smaller company",47042000,118,8
"3548",59968,"Our Idiot Brother",FALSE,1e+07,"English","Smaller company",17273593,90,9
"3549",59981,"Legends of Oz: Dorothy's Return",FALSE,7e+07,"English","Smaller company",18662027,88,7
"3550",60062,"Judy Moody and the Not Bummer Summer",FALSE,2e+07,"English","Smaller company",14166853,91,1
"3551",60304,"Hansel & Gretel: Witch Hunters",FALSE,5e+07,"English","Paramount Global",224803475,88,5
"3552",60307,"Diary of a Wimpy Kid: Rodrick Rules",TRUE,2.1e+07,"English","The Walt Disney Studios",72417394,99,2
"3553",60308,"Moneyball",FALSE,5e+07,"English","Sony Pictures Entertainment",110206216,133,7
"3554",60309,"The Conspirator",FALSE,2.5e+07,"English","Smaller company",15478800,122,12
"3555",60420,"Like Crazy",FALSE,250000,"English","Paramount Global",3542353,90,3
"3556",60422,"Another Happy Day",FALSE,4e+06,"English","Smaller company",355688,119,4
"3557",60579,"Hey Ram",FALSE,3900000,"India","Smaller company",4900000,199,2
"3558",60599,"Arbitrage",FALSE,1.2e+07,"English","Smaller company",35485056,100,5
"3559",60747,"Red Dawn",FALSE,6.5e+07,"English","Smaller company",44806783,93,3
"3560",60935,"The Thing",TRUE,3.5e+07,"English","NBCUniversal",28128670,103,3
"3561",60994,"Guinevere",FALSE,2600000,"English","Paramount Global",614202,104,4
"3562",61012,"Silent Hill: Revelation 3D",TRUE,2e+07,"English","Smaller company",52302796,94,5
"3563",61178,"Nadine",FALSE,1.2e+07,"English","Sony Pictures Entertainment",5669831,83,3
"3564",61400,"Thank You",FALSE,13100000,"India","The Walt Disney Studios",4100000,140,2
"3565",61752,"Girl 6",FALSE,1.2e+07,"English","The Walt Disney Studios",4939939,108,6
"3566",61791,"Rise of the Planet of the Apes",TRUE,9.3e+07,"English","Smaller company",482860185,105,6
"3567",61891,"Anonymous",FALSE,3e+07,"English","Sony Pictures Entertainment",15395087,130,4
"3568",61984,"Space Battleship Yamato",FALSE,1.2e+07,"Asia","Smaller company",11212294,131,0
"3569",62046,"Flypaper",FALSE,5e+06,"English","Smaller company",3142154,87,8
"3570",62177,"Brave",FALSE,1.85e+08,"English","The Walt Disney Studios",538983207,93,6
"3571",62204,"La Guerre du feu",FALSE,1.2e+07,"Others","Smaller company",55260558,100,1
"3572",62206,"30 Minutes or Less",FALSE,2.8e+07,"English","Sony Pictures Entertainment",40547440,83,5
"3573",62211,"Monsters University",TRUE,2e+08,"English","The Walt Disney Studios",743559607,104,12
"3574",62213,"Dark Shadows",FALSE,1.5e+08,"English","Smaller company",245527149,113,7
"3575",62214,"Frankenweenie",FALSE,3.9e+07,"English","Smaller company",35287788,87,5
"3576",62215,"Melancholia",FALSE,7400000,"Europe","Smaller company",21817298,136,6
"3577",62276,"Бумер",TRUE,7e+05,"Europe","Smaller company",1600000,110,0
"3578",62630,"The Devil's Double",FALSE,19100000,"English","Smaller company",5728213,109,1
"3579",62652,"Bamako",FALSE,2e+06,"Others","Smaller company",111000,115,1
"3580",62676,"Limbo",FALSE,8e+06,"English","Smaller company",1997807,126,2
"3581",62756,"Singam",TRUE,2200000,"India","Smaller company",9700000,154,1
"3582",62757,"Dikari",FALSE,8e+05,"English","Smaller company",1328612,100,0
"3583",62764,"Mirror Mirror",FALSE,8.5e+07,"English","Smaller company",183018522,106,7
"3584",62796,"William & Kate",FALSE,20,"English","Smaller company",15,83,0
"3585",62835,"Colombiana",FALSE,4e+07,"English","Smaller company",60965854,108,4
"3586",62837,"Dolphin Tale",TRUE,3.7e+07,"English","Warner Bros. Entertainment",95404397,113,3
"3587",62838,"New Year's Eve",FALSE,5.6e+07,"English","Warner Bros. Entertainment",142044638,118,19
"3588",63020,"The Perez Family",FALSE,1.1e+07,"English","Smaller company",2832826,113,4
"3589",63281,"Про любоff",FALSE,2e+06,"English","Smaller company",1268793,107,0
"3590",63311,"La piel que habito",FALSE,1.3e+07,"Europe","Smaller company",5774854,117,1
"3591",63492,"What's Your Number?",FALSE,2e+07,"English","The Walt Disney Studios",30426096,106,11
"3592",63493,"The Ledge",FALSE,1e+07,"English","Smaller company",610986,101,3
"3593",63838,"Mechenosets",FALSE,5e+06,"Europe","Smaller company",3919731,0,0
"3594",63898,"Антидурь",FALSE,5e+06,"Europe","Smaller company",1413000,91,0
"3595",63943,"West Is West",TRUE,3837625,"English","Smaller company",3867000,103,1
"3596",63996,"Gooische Vrouwen",FALSE,3500000,"Europe","Smaller company",1.8e+07,105,0
"3597",64264,"Glyanets",FALSE,2500000,"Europe","Smaller company",4684165,118,0
"3598",64328,"The Muppets",TRUE,4.5e+07,"English","The Walt Disney Studios",165184237,103,15
"3599",64483,"Voditel dlya Very",FALSE,3300000,"Europe","Smaller company",2011837,105,0
"3600",64635,"Total Recall",FALSE,1.25e+08,"English","Sony Pictures Entertainment",198802074,121,7
"3601",64639,"Straw Dogs",FALSE,2.5e+07,"English","Smaller company",10324441,110,5
"3602",64682,"The Great Gatsby",FALSE,1.05e+08,"English","Smaller company",351040419,143,7
"3603",64685,"Extremely Loud & Incredibly Close",FALSE,4e+07,"English","Paramount Global",55247881,129,7
"3604",64686,"47 Ronin",FALSE,1.75e+08,"English","Smaller company",150962475,119,4
"3605",64688,"21 Jump Street",TRUE,4.2e+07,"English","Sony Pictures Entertainment",201585328,109,10
"3606",64689,"Killing Them Softly",FALSE,1.5e+07,"English","Smaller company",37930465,97,11
"3607",64690,"Drive",FALSE,1.5e+07,"English","Smaller company",78054825,100,6
"3608",64720,"Take Shelter",FALSE,5e+06,"English","Smaller company",3099314,120,4
"3609",64802,"Love! Valour! Compassion!",FALSE,2e+06,"Europe","Warner Bros. Entertainment",2900000,108,0
"3610",64807,"Grudge Match",FALSE,4e+07,"English","Smaller company",44907260,113,8
"3611",65055,"Shark Night",FALSE,2.8e+07,"English","Smaller company",10126458,91,1
"3612",65057,"The Descendants",FALSE,2e+07,"English","The Walt Disney Studios",177243185,115,5
"3613",65086,"The Woman in Black",TRUE,1.7e+07,"English","Smaller company",127730736,95,2
"3614",65157,"Cheetah",FALSE,5e+06,"English","Smaller company",8153677,83,0
"3615",65614,"Космос как предчувствие",FALSE,2e+06,"Europe","Smaller company",696681,90,0
"3616",65650,"The Good Doctor",FALSE,6e+06,"English","Smaller company",5206,93,5
"3617",65754,"The Girl with the Dragon Tattoo",FALSE,9e+07,"English","Sony Pictures Entertainment",232617430,158,6
"3618",65759,"Happy Feet Two",TRUE,1.3e+08,"English","Smaller company",150406466,100,12
"3619",66120,"Le Moine",FALSE,1.1e+07,"Europe","Smaller company",807535,101,1
"3620",66150,"Life in a Day",FALSE,45202,"English","Smaller company",225861,95,0
"3621",66526,"முதல்வன்",FALSE,7400000,"India","Smaller company",2.2e+07,169,0
"3622",66634,"Dingo",FALSE,2e+05,"English","Smaller company",3e+05,109,0
"3623",67109,"Delhi Belly",FALSE,4090000,"India","The Walt Disney Studios",18035000,102,0
"3624",67660,"Think Like a Man",TRUE,1.2e+07,"English","Smaller company",96070507,122,7
"3625",67675,"Glee: The Concert Movie",FALSE,9e+06,"English","The Walt Disney Studios",18663238,84,2
"3626",67772,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",FALSE,850000,"English","Smaller company",840000,109,2
"3627",67913,"The Guard",FALSE,6e+06,"English","Smaller company",19560274,96,4
"3628",68016,"Aadukalam",FALSE,4e+06,"India","Smaller company",6e+06,160,0
"3629",68179,"Escape from Planet Earth",FALSE,4e+07,"English","Smaller company",74597643,89,12
"3630",68351,"Sankofa",FALSE,1e+06,"English","Smaller company",2691899,124,0
"3631",68430,"Paradise",FALSE,3.4e+07,"English","Smaller company",18634643,111,1
"3632",68718,"Django Unchained",FALSE,1e+08,"English","Sony Pictures Entertainment",425368238,165,20
"3633",68721,"Iron Man 3",TRUE,2e+08,"English","The Walt Disney Studios",1215439994,130,14
"3634",68722,"The Master",FALSE,3.2e+07,"English","Smaller company",28258060,137,6
"3635",68724,"Elysium",FALSE,1.15e+08,"English","Sony Pictures Entertainment",286140700,109,5
"3636",68726,"Pacific Rim",TRUE,1.8e+08,"English","Smaller company",407602906,131,3
"3637",68727,"Trance",FALSE,2e+07,"English","Smaller company",24261569,101,3
"3638",68728,"Oz: The Great and Powerful",FALSE,2e+08,"English","The Walt Disney Studios",491868548,130,9
"3639",68730,"Silence",FALSE,4.6e+07,"English","Smaller company",23737523,161,2
"3640",68734,"Argo",FALSE,44500000,"English","Smaller company",232324128,120,12
"3641",68735,"Warcraft",FALSE,1.6e+08,"English","NBCUniversal",433677183,123,7
"3642",68737,"Seventh Son",FALSE,9.5e+07,"English","Smaller company",114178613,102,4
"3643",68812,"The Iceman",FALSE,2e+07,"English","Smaller company",1969193,105,6
"3644",68817,"Footloose",FALSE,2.4e+07,"English","Smaller company",63543328,113,4
"3645",68924,"The Ice Storm",FALSE,1.8e+07,"English","The Walt Disney Studios",8038061,112,9
"3646",69399,"Citizen",FALSE,5e+05,"English","Smaller company",5e+05,157,1
"3647",69401,"தீணா",FALSE,5e+05,"India","Smaller company",5e+05,157,1
"3648",69404,"முகவரி",FALSE,5e+05,"English","Smaller company",5e+05,157,1
"3649",69407,"Varalaru",FALSE,5e+05,"English","Smaller company",5e+05,157,1
"3650",69417,"Villan",FALSE,5e+05,"English","Smaller company",5e+05,157,1
"3651",69422,"ஆசை",FALSE,5e+05,"English","Smaller company",5e+05,157,1
"3652",69423,"காதல் கோட்டை",FALSE,5e+05,"English","Smaller company",5e+05,157,1
"3653",69426,"Kandukondain Kandukondain",FALSE,5e+05,"India","Smaller company",5e+05,157,1
"3654",69427,"Amarkalam",FALSE,5e+05,"English","Smaller company",5e+05,157,2
"3655",69428,"Vaali",FALSE,5e+05,"English","Smaller company",5e+05,157,1
"3656",69668,"Dream House",FALSE,5e+07,"English","Smaller company",38502340,84,5
"3657",69928,"The Man Who Loved Women",FALSE,1.9e+07,"English","Sony Pictures Entertainment",1.1e+07,110,2
"3658",70026,"Falling From Grace",FALSE,3,"English","Smaller company",232,100,0
"3659",70074,"Bullet to the Head",FALSE,5.5e+07,"English","Smaller company",9489829,92,6
"3660",70160,"The Hunger Games",TRUE,7.5e+07,"English","Smaller company",691210692,142,11
"3661",70435,"Haywire",FALSE,2.3e+07,"English","Smaller company",33372606,93,6
"3662",70436,"The Raven",FALSE,2.6e+07,"English","Smaller company",29657751,111,6
"3663",70527,"Mala noćna muzika",FALSE,2e+05,"Europe","Smaller company",286000,95,0
"3664",70578,"Trespass",FALSE,3.6e+07,"English","NBCUniversal",9612469,91,4
"3665",70586,"Setup",FALSE,2e+07,"English","Smaller company",2128186,85,4
"3666",70590,"Singham",TRUE,3062000,"India","Smaller company",25034000,143,0
"3667",70695,"Dirty Girl",FALSE,4e+06,"English","Smaller company",55125,90,8
"3668",70805,"Sunday",FALSE,450,"Europe","Smaller company",288,91,1
"3669",70829,"The Last Godfather",FALSE,13400000,"English","Smaller company",16700000,100,4
"3670",70868,"I Don't Know How She Does It",FALSE,2.4e+07,"English","Smaller company",30551495,89,4
"3671",70981,"Prometheus",TRUE,1.3e+08,"English","The Walt Disney Studios",403170142,124,6
"3672",71469,"The Darkest Hour",FALSE,3e+07,"English","Smaller company",64626786,89,1
"3673",71552,"American Reunion",TRUE,5e+07,"English","NBCUniversal",234989584,113,7
"3674",71668,"Piranha 3DD",TRUE,5e+06,"English","Smaller company",8493728,83,5
"3675",71676,"Ghost Rider: Spirit of Vengeance",TRUE,5.7e+07,"English","Sony Pictures Entertainment",149217355,95,4
"3676",71679,"Resident Evil: Retribution",TRUE,6.5e+07,"English","Smaller company",240159255,95,7
"3677",71688,"The Iron Lady",FALSE,1.3e+07,"English","Smaller company",114956699,105,4
"3678",71859,"We Need to Talk About Kevin",FALSE,7e+06,"English","Smaller company",6038942,112,3
"3679",71880,"Jack and Jill",FALSE,7.9e+07,"English","Sony Pictures Entertainment",149673788,91,7
"3680",72051,"Garv: Pride and Honour",FALSE,1300000,"India","Smaller company",1.1e+07,162,0
"3681",72105,"Ted",TRUE,5e+07,"English","NBCUniversal",549368315,106,8
"3682",72113,"Carnage",FALSE,2.5e+07,"English","Smaller company",27603069,80,4
"3683",72190,"World War Z",TRUE,2e+08,"English","Paramount Global",531865000,116,4
"3684",72197,"The Pirates! In an Adventure with Scientists!",FALSE,6e+07,"English","Sony Pictures Entertainment",118338361,88,7
"3685",72207,"The Five-Year Engagement",FALSE,3e+07,"English","NBCUniversal",53909751,124,8
"3686",72213,"Courageous",FALSE,1e+06,"English","Sony Pictures Entertainment",34522221,129,0
"3687",72331,"Abraham Lincoln: Vampire Hunter",FALSE,6.9e+07,"English","The Walt Disney Studios",112265139,94,6
"3688",72358,"A Thousand Words",FALSE,4e+07,"English","Paramount Global",22044277,91,7
"3689",72387,"Safe",FALSE,3e+07,"English","Smaller company",40346186,94,3
"3690",72431,"Red Tails",FALSE,5.8e+07,"English","The Walt Disney Studios",50365377,125,5
"3691",72545,"Journey 2: The Mysterious Island",TRUE,7.9e+07,"English","Warner Bros. Entertainment",355692760,94,4
"3692",72559,"G.I. Joe: Retaliation",TRUE,1.3e+08,"English","Paramount Global",371876278,110,8
"3693",72570,"The Vow",FALSE,3e+07,"English","Warner Bros. Entertainment",196114570,104,4
"3694",72571,"Paranormal Activity 3",TRUE,5e+06,"English","Paramount Global",205703818,83,0
"3695",72663,"Нирвана",FALSE,2e+06,"Europe","Smaller company",273137,93,0
"3696",72710,"The Host",FALSE,4.4e+07,"English","Smaller company",63327201,125,7
"3697",72784,"The Loft",FALSE,1.4e+07,"English","Smaller company",10076790,108,4
"3698",72976,"Lincoln",FALSE,6.5e+07,"English","NBCUniversal",275293450,149,19
"3699",72996,"Dom durakov",FALSE,2500000,"Europe","Smaller company",57862,104,0
"3700",73191,"The Nutcracker",FALSE,1.9e+07,"English","Warner Bros. Entertainment",2119994,93,0
"3701",73247,"Heartbeeps",FALSE,1e+07,"English","NBCUniversal",2154696,79,3
"3702",73499,"The Double",FALSE,1.7e+07,"English","Smaller company",3696232,98,3
"3703",73567,"Killer Joe",FALSE,1e+07,"English","Smaller company",3665069,102,6
"3704",73582,"Bodyguard",FALSE,130,"India","Smaller company",8,130,0
"3705",73723,"The Lorax",FALSE,7e+07,"English","NBCUniversal",348840316,86,5
"3706",73873,"Albert Nobbs",FALSE,8e+06,"English","Smaller company",5634828,113,3
"3707",73937,"The Big Year",FALSE,4.1e+07,"English","Smaller company",7448385,100,11
"3708",74254,"The House of Usher",FALSE,130000,"English","Smaller company",1677,80,1
"3709",74458,"Mere Brother Ki Dulhan",FALSE,5510000,"India","Smaller company",18050000,139,0
"3710",74465,"We Bought a Zoo",FALSE,5e+07,"English","The Walt Disney Studios",120081841,124,5
"3711",74513,"Forces spéciales",FALSE,1e+07,"Europe","Smaller company",10759,109,2
"3712",74534,"The Best Exotic Marigold Hotel",TRUE,1e+07,"English","Smaller company",136836156,124,5
"3713",74643,"The Artist",FALSE,1.5e+07,"English","Smaller company",133432856,100,7
"3714",74725,"Kill List",FALSE,5e+05,"English","Smaller company",171760,95,0
"3715",74998,"Seeking Justice",FALSE,1.7e+07,"English","Smaller company",12355798,105,11
"3716",75174,"The Grey",FALSE,2.5e+07,"English","Smaller company",77278331,117,4
"3717",75438,"Beremennyy",FALSE,2e+06,"Europe","Smaller company",8e+06,81,0
"3718",75531,"Isn't She Great",FALSE,3.6e+07,"Europe","NBCUniversal",3003296,95,5
"3719",75612,"Oblivion",FALSE,1.2e+08,"English","NBCUniversal",286168572,124,3
"3720",75622,"Rampart",FALSE,1.2e+07,"English","Smaller company",972512,108,9
"3721",75638,"Red Lights",FALSE,1.4e+07,"English","Smaller company",13551174,119,4
"3722",75656,"Now You See Me",TRUE,7.5e+07,"English","Smaller company",117698894,115,11
"3723",75674,"Act of Valor",FALSE,1.2e+07,"English","Smaller company",81272766,110,1
"3724",75780,"Jack Reacher",TRUE,6e+07,"English","Paramount Global",218340595,130,5
"3725",75900,"My Week with Marilyn",FALSE,6400000,"English","Smaller company",35057696,99,6
"3726",76025,"Shame",FALSE,6500000,"English","Smaller company",17693675,100,3
"3727",76163,"The Expendables 2",TRUE,1e+08,"English","NBCUniversal",312573423,103,10
"3728",76170,"The Wolverine",TRUE,1.2e+08,"English","The Walt Disney Studios",415440673,126,5
"3729",76203,"12 Years a Slave",FALSE,2e+07,"English","Smaller company",1.87e+08,134,18
"3730",76264,"Bopha!",FALSE,1.2e+07,"English","Smaller company",212483,120,3
"3731",76285,"Percy Jackson: Sea of Monsters",TRUE,9e+07,"English","Smaller company",174578751,106,7
"3732",76338,"Thor: The Dark World",TRUE,1.7e+08,"English","The Walt Disney Studios",644571402,112,13
"3733",76341,"Mad Max: Fury Road",TRUE,1.5e+08,"English","Smaller company",378858340,120,4
"3734",76349,"辛亥革命",FALSE,3e+07,"Asia","Smaller company",108348,125,1
"3735",76487,"The Devil Inside",FALSE,1e+06,"English","Smaller company",101758490,83,0
"3736",76489,"The Three Stooges",FALSE,3e+07,"English","Smaller company",54819301,92,3
"3737",76492,"Hotel Transylvania",TRUE,8.5e+07,"English","Sony Pictures Entertainment",358375603,91,10
"3738",76493,"The Dictator",FALSE,6.5e+07,"English","Paramount Global",179379533,83,6
"3739",76494,"What to Expect When You're Expecting",FALSE,4e+07,"English","Warner Bros. Entertainment",79700000,110,9
"3740",76516,"Meet the Applegates",FALSE,5e+06,"English","Smaller company",485772,90,2
"3741",76544,"Man of Tai Chi",FALSE,2.5e+07,"English","NBCUniversal",2054941,105,1
"3742",76617,"Texas Chainsaw 3D",TRUE,2e+07,"English","NBCUniversal",47241945,92,1
"3743",76649,"Pompeii",FALSE,1.3e+08,"English","Smaller company",117831631,105,4
"3744",76726,"Chronicle",FALSE,1.5e+07,"English","The Walt Disney Studios",1.45e+08,84,1
"3745",76757,"Jupiter Ascending",FALSE,176000003,"English","Smaller company",183987723,124,4
"3746",76758,"金陵十三釵",FALSE,9.4e+07,"Asia","Smaller company",95311434,145,1
"3747",76788,"மங்காத்தா",FALSE,6100000,"India","Smaller company",2.8e+07,149,1
"3748",77016,"End of Watch",FALSE,7e+06,"English","Smaller company",48126384,109,5
"3749",77117,"써니",FALSE,3550000,"Asia","Smaller company",4.8e+07,124,0
"3750",77174,"ParaNorman",FALSE,6e+07,"English","NBCUniversal",107139399,90,8
"3751",77221,"Black Gold",FALSE,4e+07,"English","Smaller company",5446000,130,3
"3752",77338,"Intouchables",FALSE,1.3e+07,"Europe","Smaller company",426480871,112,0
"3753",77469,"Your Friends & Neighbors",FALSE,5e+06,"English","Smaller company",4710749,100,4
"3754",77805,"Lovelace",FALSE,1e+07,"English","Smaller company",1585582,92,14
"3755",77866,"Contraband",FALSE,2.5e+07,"English","NBCUniversal",63100000,109,7
"3756",77877,"The Lucky One",FALSE,2.5e+07,"English","Smaller company",99357138,101,3
"3757",77883,"The Possession",FALSE,1.4e+07,"English","Smaller company",85446075,92,0
"3758",77908,"Trois",FALSE,2e+05,"English","Smaller company",1160268,93,0
"3759",77930,"Magic Mike",TRUE,7e+06,"English","Smaller company",167221571,110,2
"3760",77931,"The Smurfs 2",TRUE,1.05e+08,"English","Sony Pictures Entertainment",347434178,105,9
"3761",77944,"La peggior settimana della mia vita",FALSE,1.1e+07,"Europe","Smaller company",12935800,0,0
"3762",77948,"The Cold Light of Day",FALSE,2e+07,"English","Smaller company",16863583,93,4
"3763",77949,"The Awakening",FALSE,4798235,"English","Smaller company",209696,107,3
"3764",77950,"Turbo",FALSE,1.35e+08,"English","NBCUniversal",282570682,96,11
"3765",77951,"Walking With Dinosaurs",FALSE,8e+07,"English","Smaller company",126546518,87,3
"3766",77987,"Only God Forgives",FALSE,4800000,"English","Smaller company",10337387,90,2
"3767",78133,"A Home of Our Own",FALSE,1.2e+07,"English","NBCUniversal",1703282,104,1
"3768",78146,"Tough Guys Don't Dance",FALSE,5e+06,"English","Smaller company",858250,110,2
"3769",78149,"An Alan Smithee Film: Burn, Hollywood, Burn",FALSE,1e+07,"English","The Walt Disney Studios",45779,86,4
"3770",78206,"Poulet aux Prunes",FALSE,1.2e+07,"Europe","Smaller company",1428291,93,1
"3771",78383,"Nurse 3-D",FALSE,10,"English","Smaller company",1e+07,99,2
"3772",78406,"Steal Big Steal Little",FALSE,2.5e+07,"English","Smaller company",6278139,113,6
"3773",78698,"Big Miracle",FALSE,4e+07,"English","NBCUniversal",24719215,107,13
"3774",79070,"Nuit Blanche",FALSE,2500000,"Europe","Smaller company",3358,98,0
"3775",79120,"Weekend",FALSE,8000,"English","Smaller company",484592,96,0
"3776",79224,"최종병기 활",FALSE,8e+06,"Asia","Smaller company",4.9e+07,122,0
"3777",79316,"Devil's Due",FALSE,7e+06,"English","The Walt Disney Studios",36433975,89,0
"3778",79464,"Rockstar",FALSE,10920000,"India","Smaller company",19660000,159,0
"3779",79593,"The Tie That Binds",FALSE,1.4e+07,"English","The Walt Disney Studios",5780000,99,6
